test_name,client_name,target_opcode,source_label,param_existing_slots,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,update_runtime_ms,update_pvalue,update_conf_int_low,update_conf_int_high,param_opcode,param_account_mode
test_account_access,reth,DELEGATECALL,presets[cold_account_code_access],,231,32.47453003267994,0.001,0.9713522279543669,0.9712271285131197,0.0009535426502368992,0.001,0.000930502134075182,0.000976025620203641,,,,,DELEGATECALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,DELEGATECALL,presets[cold_account_nocode_access],,231,32.47453003267994,0.001,0.9713522279543669,0.9712271285131197,0.0009535426502368992,0.001,0.000930502134075182,0.000976025620203641,,,,,DELEGATECALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,EXTCODECOPY,presets[cold_account_code_access],,220,392.1163779216671,0.001,0.8536370922828821,0.8529657027979411,0.001879324287419626,0.001,0.0017806297163177475,0.0019921216723875227,,,,,EXTCODECOPY,AccountMode.EXISTING_CONTRACT
test_account_access,erigon,EXTCODECOPY,presets[cold_account_code_access],,88,42.372884950752464,0.001,0.9159869688366472,0.9150100731254455,0.00030091974876541634,0.001,0.00028122360146327864,0.0003184974216400299,,,,,EXTCODECOPY,AccountMode.EXISTING_CONTRACT
test_account_access,geth,EXTCODECOPY,presets[cold_account_code_access],,143,52.85111717712085,0.001,0.8630999300299063,0.8621290075478489,0.0007196868590090752,0.001,0.0006711331839953617,0.0007704632030750354,,,,,EXTCODECOPY,AccountMode.EXISTING_CONTRACT
test_account_access,nethermind,EXTCODECOPY,presets[cold_account_code_access],,121,160.24202672423712,0.001,0.8772908924387877,0.876259723467685,0.001449033602376124,0.001,0.001357820548240421,0.001541986632044142,,,,,EXTCODECOPY,AccountMode.EXISTING_CONTRACT
test_account_access,reth,EXTCODECOPY,presets[cold_account_code_access],,231,10.57531259095381,0.001,0.7718549533965808,0.7708586868175266,8.204261975163129e-05,0.001,7.563379751501651e-05,8.891557628440332e-05,,,,,EXTCODECOPY,AccountMode.EXISTING_CONTRACT
test_account_access,besu,EXTCODECOPY,presets[cold_account_code_access],,220,198.72622686640366,0.001,0.8091280711373101,0.8082525118306005,0.00041482391919785567,0.001,0.0003855336898932321,0.0004407555159283961,,,,,EXTCODECOPY,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,EXTCODECOPY,presets[cold_account_nocode_access],,220,198.72622686640366,0.001,0.8091280711373101,0.8082525118306005,0.00041482391919785567,0.001,0.0003855336898932321,0.0004407555159283961,,,,,EXTCODECOPY,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,EXTCODECOPY,presets[cold_account_code_access],,88,38.06480559567838,0.001,0.8379296553959927,0.8360451165052485,6.214682418514565e-05,0.001,5.637175268693077e-05,6.769183470984886e-05,,,,,EXTCODECOPY,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,EXTCODECOPY,presets[cold_account_nocode_access],,88,38.06480559567838,0.001,0.8379296553959927,0.8360451165052485,6.214682418514565e-05,0.001,5.637175268693077e-05,6.769183470984886e-05,,,,,EXTCODECOPY,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,geth,EXTCODECOPY,presets[cold_account_code_access],,143,17.34364789889938,0.003,0.9273911088976581,0.9268761522231734,0.00034333344894564577,0.001,0.0003265473781392005,0.0003610732793118629,,,,,EXTCODECOPY,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,geth,EXTCODECOPY,presets[cold_account_nocode_access],,143,17.34364789889938,0.003,0.9273911088976581,0.9268761522231734,0.00034333344894564577,0.001,0.0003265473781392005,0.0003610732793118629,,,,,EXTCODECOPY,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,EXTCODECOPY,presets[cold_account_code_access],,121,121.84975566686867,0.001,0.7747344355642634,0.7728414476278286,0.0003729216043785659,0.001,0.0003365197030611784,0.00040988414881576175,,,,,EXTCODECOPY,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,EXTCODECOPY,presets[cold_account_nocode_access],,121,121.84975566686867,0.001,0.7747344355642634,0.7728414476278286,0.0003729216043785659,0.001,0.0003365197030611784,0.00040988414881576175,,,,,EXTCODECOPY,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,EXTCODECOPY,presets[cold_account_code_access],,231,6.30031885449327,0.001,0.6896429373914836,0.6882876663757259,1.6277655230202622e-05,0.001,1.470821187697674e-05,1.783266052005364e-05,,,,,EXTCODECOPY,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,EXTCODECOPY,presets[cold_account_nocode_access],,231,6.30031885449327,0.001,0.6896429373914836,0.6882876663757259,1.6277655230202622e-05,0.001,1.470821187697674e-05,1.783266052005364e-05,,,,,EXTCODECOPY,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,EXTCODEHASH,presets[cold_account_code_access],,220,428.3542287459711,0.001,0.9466928462932604,0.9464483180652479,0.026161089176610346,0.001,0.025369580193216924,0.02713265115777849,,,,,EXTCODEHASH,AccountMode.EXISTING_CONTRACT
test_account_access,erigon,EXTCODEHASH,presets[cold_account_code_access],,88,381.5909780704091,0.001,0.9123618768606271,0.911342828917146,0.035433330646776715,0.001,0.03323962285428996,0.03743464294696834,,,,,EXTCODEHASH,AccountMode.EXISTING_CONTRACT
